Mk,m (kg),Enedc (g/km),W (mm),At1 (mm),ec (cm3),ep (KW),Mp_BMW GROUP,Mp_DAIMLER AG,Mp_GENERAL MOTORS,Mp_KIA,Mp_MITSUBISHI MOTORS,Mp_RENAULT,Mp_SUZUKI POOL,Mp_VW GROUP PC,Fm_B,Fm_E,Fm_M,Ft_Diesel,Ft_Diesel/Electric,Ft_Electric,Ft_LPG,Ft_NG-biomethane,Ft_Petrol,Ft_Petrol/Electric
149.194088899232,1735.0,183.0,2840.0,1560.0,2996.0,270.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1800.0,200.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1800.0,209.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1800.0,200.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1800.0,200.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1785.0,200.0,2840.0,1560.0,3982.0,350.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1785.0,200.0,2840.0,1636.0,3982.0,350.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1770.0,121.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,126.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,126.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,133.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,126.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,133.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,121.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,126.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,126.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,133.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,126.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,133.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1735.0,116.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1735.0,119.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1735.0,119.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1735.0,126.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,130.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,134.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,134.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,140.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,134.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1805.0,140.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1600.0,138.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,135.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,138.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,138.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,143.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,135.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,138.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,138.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1600.0,143.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,140.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,144.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,149.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,140.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,144.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,144.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,149.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,140.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,144.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1615.0,149.0,2840.0,1560.0,1595.0,115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,150.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,171.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,171.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,162.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,166.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,166.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,171.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,166.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1725.0,171.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,139.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,136.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,136.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,139.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,143.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,136.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,139.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,139.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1645.0,143.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,138.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,147.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,138.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,147.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,140.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,150.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,140.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,150.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,151.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,155.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,155.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,161.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,155.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,161.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,181.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,184.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,184.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,189.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,184.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,184.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,189.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1870.0,194.0,2840.0,1560.0,2996.0,270.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1925.0,208.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1925.0,208.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1910.0,208.0,2840.0,1560.0,3982.0,350.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1910.0,208.0,2840.0,1636.0,3982.0,350.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1715.0,94.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1480.0,128.0,2840.0,1592.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1505.0,111.0,2840.0,1588.0,1598.0,85.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1785.0,52.0,2840.0,1592.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
149.194088899232,1645.0,120.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1685.0,122.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1685.0,127.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1615.0,117.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1670.0,127.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,162.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1540.0,146.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1525.0,134.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1525.0,134.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1540.0,141.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1565.0,148.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1565.0,148.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1675.0,176.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1675.0,176.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1675.0,181.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1735.0,183.0,2840.0,1560.0,2996.0,270.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1770.0,126.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,126.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1770.0,133.0,2840.0,1560.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1745.0,121.0,2840.0,1560.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1665.0,141.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,147.0,2840.0,1560.0,1991.0,135.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,143.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1665.0,150.0,2840.0,1560.0,1991.0,155.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,155.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1690.0,161.0,2840.0,1560.0,1991.0,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1805.0,184.0,2840.0,1560.0,2996.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1870.0,194.0,2840.0,1560.0,2996.0,270.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1925.0,208.0,2840.0,1636.0,3982.0,375.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1910.0,208.0,2840.0,1636.0,3982.0,350.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149.194088899232,1595.0,112.0,2840.0,1592.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,117.0,2840.0,1592.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,124.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,112.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,117.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,112.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,117.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1595.0,124.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,122.0,2840.0,1592.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1592.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,132.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,122.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,122.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,132.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1660.0,127.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1715.0,94.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,100.0,2840.0,1588.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,94.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,100.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,100.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,103.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1715.0,100.0,2840.0,1576.0,2143.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
149.194088899232,1570.0,112.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,112.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,112.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,112.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,124.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1570.0,117.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,103.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,110.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,103.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,110.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,110.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1550.0,113.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,122.0,2840.0,1592.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,132.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,122.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,127.0,2840.0,1588.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,122.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,127.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,127.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149.194088899232,1635.0,132.0,2840.0,1576.0,2143.0,125.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
314.017393938199,1945.0,265.0,2805.0,1665.0,5204.0,448.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
314.017393938199,1945.0,265.0,2780.0,1665.0,5204.0,448.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
314.017393938199,1965.0,325.0,2740.0,1590.0,5935.0,403.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
314.017393938199,1965.0,325.0,2740.0,1590.0,5935.0,381.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
